tweet_date,twitter_id,handle,Text,profile_url,name,tweet_link,timestamp,query
Wed Dec 17 10:35:03 +0000 2025,927501620727836672,BestRecmnd4U,Samsung Galaxy Tab S8 Turun Harga Anjlok Parah Cek harga promo : https://t.co/iOKWUm7CK8 https://t.co/lWEyXynkVB,https://twitter.com/BestRecmnd4U,Best Recommend 4 U,https://twitter.com/BestRecmnd4U/status/2001239712850387263,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:35:02 +0000 2025,1928079564523327488,kKyakeen,Aku harus berburu hp samsung kemana ye ini..,https://twitter.com/kKyakeen,ara.,https://twitter.com/kKyakeen/status/2001239710702895218,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:34:02 +0000 2025,1979330089780387840,ubi_bilis,@meinmokhtar Samsung nak tunggu lambat lagi biasa bulan 8 baru new phone launching.. Biasa nya lah.. Plus tak sure keluar ke tak lagi 26 ultra.. mcm This year flip n fold je..,https://twitter.com/ubi_bilis,Ubi_kriss,https://twitter.com/ubi_bilis/status/2001239459090849861,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:33:04 +0000 2025,1869160423683244032,panaceanne,@diira__ Mau samsung huhuuu beliin samsung,https://twitter.com/panaceanne,Sea,https://twitter.com/panaceanne/status/2001239215095607741,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:32:44 +0000 2025,1238482795611095041,memiserotonin,Sbnernya ini ada di iqoo 15 smua tapi takut layar samsung kena greeen line,https://twitter.com/memiserotonin,damee 🐟🍋,https://twitter.com/memiserotonin/status/2001239129154339043,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:29:43 +0000 2025,1679528868108177408,foldnox,@Cheytax_1 dojjun 2026 jadi bandar saham samsung,https://twitter.com/foldnox,O'brienphire,https://twitter.com/foldnox/status/2001238371172323330,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:29:08 +0000 2025,1103717462967767042,umuntu_w_abantu,"Call /WhatsApp 0789830448 Niba ushaka kugira Phone nziza ku giciro cyiza utasanga ahandi, Samsung, iPhone , google pixel ni izindi. Tel:0789830448 Dukorera mu mujyi imbere yo Kwa Makuza. https://t.co/93HaYmd4sI",https://twitter.com/umuntu_w_abantu,Superman,https://twitter.com/umuntu_w_abantu/status/2001238223360811281,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:27:41 +0000 2025,1804889971100430336,beyanegara,yang samsung 1 aja SOALNYA nyari yg bgus susah bener dah😩 rekomen case samsung bgus dongs https://t.co/fwDaG2dGBy,https://twitter.com/beyanegara,nala 🍩,https://twitter.com/beyanegara/status/2001237858632523845,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:24:14 +0000 2025,150172638,C8H9N02,@guitarsupermacy curiga make tab nseok yg samsung segede layar laptop 😭,https://twitter.com/C8H9N02,paracetamol.,https://twitter.com/C8H9N02/status/2001236989375578178,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:21:58 +0000 2025,884805195083001856,perpetuallonerX,@Tiiger_02 tere papa samsung me h kya,https://twitter.com/perpetuallonerX,anon,https://twitter.com/perpetuallonerX/status/2001236422318284961,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:21:31 +0000 2025,1651500508878897154,petaniapple,"Open Sewa Rental Rent HP Iphone 11 PM, 12PM, 13, 15 Pro Max, 16 Pro &amp; Samsung S25 Ultra JKT48 One ok Rock RIIZE ATEEZ AESPA TAEYONG NCT WISH Treasure Konser Luar Negeri Liburan / Wedding / Wisuda 📍Jakarta / Venue - WA di Pinned Fast Respon T. S25U 15PM S24U",https://twitter.com/petaniapple,Sewa Rent Iphone Samsung Jakarta,https://twitter.com/petaniapple/status/2001236305485947138,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:20:55 +0000 2025,1879148359987945472,Nana_Anafo,@tv3_ghana Samsung 75QN80F? Prices in Ghana,https://twitter.com/Nana_Anafo,Maxwell Fianko,https://twitter.com/Nana_Anafo/status/2001236156713984103,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:20:31 +0000 2025,132773433,mabagaspar,Ai samsung gak pernah ngecewainn From This To This https://t.co/d1NJACfLgI,https://twitter.com/mabagaspar,bagas,https://twitter.com/mabagaspar/status/2001236054226166272,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:20:18 +0000 2025,895105848971632640,ProductRetjehan,Samsung Galaxy S22 Ultra lagi turun harga ni Link shopee: https://t.co/Qkfz5NgePd https://t.co/opCkCKm8AE,https://twitter.com/ProductRetjehan,Product Recehan ✨,https://twitter.com/ProductRetjehan/status/2001236000056750491,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:18:07 +0000 2025,1588457702740545536,SiPalingRacund,Samsung Galaxy Tab S6 Lite Cek Harga : https://t.co/Y0P3X5jnk5 https://t.co/zw5htsUD9v,https://twitter.com/SiPalingRacund,Si Paling Racund,https://twitter.com/SiPalingRacund/status/2001235451936702919,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:17:16 +0000 2025,1592568683893002240,Kwinxy_,[Open Rent Samsung S25 Ultra] Buat konser/fanmeet di Jakarta! Riize 10 Jan ✅ Ateez 31 Jan ✅ Aespa 4 Apr✅ NCT Wish 11 Apr ✅ Treasure 25 April ❌ Treasure 26 Apr ✅️ Price &amp; tnc bisa dm ya! Kalo mau buat luar negri juga bisa ya☺️,https://twitter.com/Kwinxy_,Kwinxy,https://twitter.com/Kwinxy_/status/2001235239830786283,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:17:05 +0000 2025,1588457702740545536,SiPalingRacund,Samsung Galaxy Tab S7 FE Cek Harga : https://t.co/6914BdEBgm https://t.co/xcpkNyg3dy,https://twitter.com/SiPalingRacund,Si Paling Racund,https://twitter.com/SiPalingRacund/status/2001235190711283906,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:16:55 +0000 2025,1971663499542908931,pageofapr,"@leeyweon @yappingfess Ketauan kok, soalnya di sistem samsung yg telfonnya ke celular di tracking dulu sm merekanya, jadi pas ada pop up telfon yg masuk namanya lgsg keubah gini jadi kita ga perlu worry, malah kalo yg penipuan gini masuknya ke celular bukan ke history telfon wa https://t.co/gQC5uIwD5i",https://twitter.com/pageofapr,aprila,https://twitter.com/pageofapr/status/2001235149204394426,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:15:50 +0000 2025,1758673093684518913,akuininamanya,@tuku122047 https://t.co/fxOPWKg9yD Atau gak ini https://t.co/9xqI1oHqdz,https://twitter.com/akuininamanya,cciiipppp,https://twitter.com/akuininamanya/status/2001234877774193126,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:15:12 +0000 2025,1971910288875442181,hexinlon9,"@_simpulmati pokonya samsung terbaik buat budget segituan soalnya papa pernah iseng beli redmi sekitar 1,5jt BELUM ADA SETENGAH TAHUN UDAH GANTI MESIN😭",https://twitter.com/hexinlon9,ajekie,https://twitter.com/hexinlon9/status/2001234717673447860,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:15:01 +0000 2025,1241257054389407745,akundabmas,"Anak-anak kantor, bonus akhir tahun cair pada beli HP. Iphone 17, iphone 17 Pro, Samsung S25. Sementara gue yg dibeli kambing 2 (buat aqiqah) sama nyunatin bocah. Syukur² ada sisa budget buat renov ruang tamu, kamar, sm dapur. Dindingny mau dipasang wall pannel, cape retak mulu😩",https://twitter.com/akundabmas,Bukan Siapa²,https://twitter.com/akundabmas/status/2001234671427105110,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:14:45 +0000 2025,1588457702740545536,SiPalingRacund,Samsung Galaxy Tab S8 Cek Harga : https://t.co/NhTrTMQSbE https://t.co/kGzLjn0BX3,https://twitter.com/SiPalingRacund,Si Paling Racund,https://twitter.com/SiPalingRacund/status/2001234606373396511,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:14:25 +0000 2025,1588457702740545536,SiPalingRacund,Samsung Galaxy Tab A7 Lite Cek Harga : https://t.co/H4C3NY4XKC https://t.co/naOr5tJnPa,https://twitter.com/SiPalingRacund,Si Paling Racund,https://twitter.com/SiPalingRacund/status/2001234520406941935,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:13:53 +0000 2025,889100706405371904,samson_maish,Samsung Z Fold 6 512GB Greatness Tupuu👌😊 https://t.co/TwFhbNmPYd,https://twitter.com/samson_maish,Brix Electronics ™️,https://twitter.com/samson_maish/status/2001234388277715093,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:11:33 +0000 2025,1834730926271873025,poemelluia,ini fotonya pake samsung galaxy j prime yak,https://twitter.com/poemelluia,këcA :o,https://twitter.com/poemelluia/status/2001233800987054478,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:09:36 +0000 2025,1242529785521176576,hiinochu,@seringngopii @tanyakanrl Kak.. ini buat samsung bukan ya ??,https://twitter.com/hiinochu,Jung.,https://twitter.com/hiinochu/status/2001233306722148660,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:08:50 +0000 2025,1351880672416174082,naksirleon,Puji Tuhan mamaku samsung (bs gwe pake voucher robloxnya) 😁😁😁,https://twitter.com/naksirleon,紫薇jane,https://twitter.com/naksirleon/status/2001233115021500912,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:08:29 +0000 2025,1438602738540195851,dallaMagnolia,@MirahMirah_265 Ikhaleso Samsung yaikulu bwino Amen 😊,https://twitter.com/dallaMagnolia,@Waliko,https://twitter.com/dallaMagnolia/status/2001233029126144336,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:07:25 +0000 2025,723926396439949312,_simpulmati,"@wonyangiscore Iya kan? 😭 Tapi gak tau Samsung bisa clone aplikasi atau gak, soalnya Xiaomi bisa. Tapi ku liat dulu deh",https://twitter.com/_simpulmati,ki. 🐈‍⬛🏎️🏁 — ia.,https://twitter.com/_simpulmati/status/2001232759239422328,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:06:27 +0000 2025,529123000,tyrexcity,"@ImLonetrain Dari hp, hp samsung ke otg flashdisk",https://twitter.com/tyrexcity,Your Lover,https://twitter.com/tyrexcity/status/2001232513772241204,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:03:43 +0000 2025,1870699195,corecapture,"@Kikmi Mau, asal dibeliin tiketnya. 😳 Gue kemarin abis beli samsung lipet, jadi duitnya abis.",https://twitter.com/corecapture,☘︎,https://twitter.com/corecapture/status/2001231827038548021,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:03:34 +0000 2025,2532365498,opedih,samsung terus jir,https://twitter.com/opedih,za,https://twitter.com/opedih/status/2001231789390430368,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 10:00:44 +0000 2025,3241126302,homecreditid,"Beli TV Samsung, mesin cuci Sharp dan perabotan lainnya nggak harus boncos kok! Cek aja sendiri promo Electro Fairnya di sini 👇 #HomeCredit #SegampangItu https://t.co/US7bS1DOO5",https://twitter.com/homecreditid,Home Credit Indonesia,https://twitter.com/homecreditid/status/2001231078900555913,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:54:49 +0000 2025,944906834904621057,doyoushi,"pengen rent samsung, tapi ga pernah pake samsung njir gue😭😭",https://twitter.com/doyoushi,win🪽,https://twitter.com/doyoushi/status/2001229589503451154,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:50:59 +0000 2025,2757790193,DjajangKachev,@diira__ Cepetan samsung ya,https://twitter.com/DjajangKachev,Djajang Kashev,https://twitter.com/DjajangKachev/status/2001228625304281246,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:49:54 +0000 2025,399345491,alinory_KWENA,@TheAppleDesign Samsung,https://twitter.com/alinory_KWENA,alinory KWENA 🇰🇪,https://twitter.com/alinory_KWENA/status/2001228350438957352,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:48:59 +0000 2025,1544221036308492290,sipadiana,WTS | Samsung S24 FE warna gray 8/256 GB pembelian Desember 2024 mulus fullset jarang dipake soalnya punya 2 hp 5.500.000 (only cod kendal - semarang) dm for more info #wts #wtb #zonauang #zonajajan #wtssamsung #samsungs24fe https://t.co/MexG04H0KW,https://twitter.com/sipadiana,call me cipa,https://twitter.com/sipadiana/status/2001228119660023821,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:46:54 +0000 2025,1920364894144122880,ALHAJI_BANKU,@SistoFavored Samsung s25 ultra,https://twitter.com/ALHAJI_BANKU,CHEERS,https://twitter.com/ALHAJI_BANKU/status/2001227596084785551,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:45:55 +0000 2025,1795418827619987456,_Faizim,"Samsung Galaxy Watch 7 CLONE!! N40,000 Owerri Boho Lagos Buhari Peller Wenger Nigeria Labour Congress ICPC GTCO https://t.co/Yno3pn201L",https://twitter.com/_Faizim,CLOTHING VENDOR IN LAGOS ISLAND,https://twitter.com/_Faizim/status/2001227346884354185,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:45:29 +0000 2025,859509709,vermillonblue,"Manifesting Samsung Galaxy S26 Ultra tahun 2026, aamiin tapi suka desain S24 ultra :(",https://twitter.com/vermillonblue,meow,https://twitter.com/vermillonblue/status/2001227239166194004,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:42:59 +0000 2025,1812413226434617344,wmouie,udh ya Samsung ajig gue muak bgt kl harus minjem hp org lg,https://twitter.com/wmouie,ᓚ₍⑅^..^₎ ꭑᨵυ 𖹭,https://twitter.com/wmouie/status/2001226609974816909,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:41:35 +0000 2025,1335993462043230208,arnchive,"Ad yg mau samsung voucher gk ya, syg banget gk kepake jir",https://twitter.com/arnchive,rua,https://twitter.com/arnchive/status/2001226259364192445,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:41:13 +0000 2025,815460302787514368,thomhade,Hp samsung lamaku knp gak nyala yh. Ak kan mau klaim robux 😮‍💨,https://twitter.com/thomhade,𝑺𝒂𝒍.,https://twitter.com/thomhade/status/2001226163663016121,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:40:22 +0000 2025,1559208335744061440,imnotmooth,"@laqueserena @roblox_fess ga bisa kak, satu akun samsung cuma bisa claim sekali",https://twitter.com/imnotmooth,oramood,https://twitter.com/imnotmooth/status/2001225949552239077,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:37:45 +0000 2025,1813390341992755200,zulay121212,@bangetsih__ Jadii pengen Samsung s24 ultra dehh hmm,https://twitter.com/zulay121212,Muhamad Juliyana,https://twitter.com/zulay121212/status/2001225291331469504,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:35:38 +0000 2025,1840986184090112001,GrimReaper5282,40-50k ki rangr main samsung ya vivo ka koi acha phone bata dain. Asking for a friend,https://twitter.com/GrimReaper5282,Noreen,https://twitter.com/GrimReaper5282/status/2001224759317815368,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:34:28 +0000 2025,1984911154687389696,samflux_,https://t.co/aDiLr2xbdS Samsung Galaxy S26 Ultra FCC Leak,https://twitter.com/samflux_,Samflux,https://twitter.com/samflux_/status/2001224465381023748,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:34:22 +0000 2025,1548075436680564736,wolf_konen,@TheAppleDesign Samsung,https://twitter.com/wolf_konen,wolf🇰🇷,https://twitter.com/wolf_konen/status/2001224441166991723,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:33:43 +0000 2025,2868634099,renychipp93,"Temukan Samsung Galaxy Z Fold 7 12/256GB 12/512GB 16/1TB, Z Fold7 Handphone Lipat, Original, Garansi Resmi SEIN di Blibli, harganya Rp28.500.000! Coba buka link-nya, deh: https://t.co/ydl6TI0TcN",https://twitter.com/renychipp93,®,https://twitter.com/renychipp93/status/2001224278608396377,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:32:50 +0000 2025,1243126587437879296,wonjaeshi,wtb voc robux samsung nganggur,https://twitter.com/wonjaeshi,zα #1st🫑,https://twitter.com/wonjaeshi/status/2001224057132388376,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:32:13 +0000 2025,1243126587437879296,wonjaeshi,@roblox_fess pinjemin samsung dong wkwk,https://twitter.com/wonjaeshi,zα #1st🫑,https://twitter.com/wonjaeshi/status/2001223900395438495,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:31:50 +0000 2025,924069358317461504,tegayr,Assalamualaikum yang hpnya samsung dan gak main roblox boleh kah sy pinjam 👉🏻👈🏻,https://twitter.com/tegayr,Sarul,https://twitter.com/tegayr/status/2001223805465657829,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:31:19 +0000 2025,2868634099,renychipp93,"Temukan Samsung Galaxy S24 Handphone Android S 24 [ 8/256 8/512 GB ] Samsung Galaxy s24 - 5G di Blibli, lagi diskon 39% harganya jadi Rp8.499.000! Coba buka link-nya, deh: https://t.co/hzUJ9ubCiy",https://twitter.com/renychipp93,®,https://twitter.com/renychipp93/status/2001223675094180065,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:30:27 +0000 2025,237230213,samsungID,@bbleteaa Kakak sedang cari produk Samsung apa? 😊,https://twitter.com/samsungID,Samsung Indonesia,https://twitter.com/samsungID/status/2001223457145598083,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:30:03 +0000 2025,237230213,samsungID,@milafzzh Samsung Galaxy apa yang jadi wishlist kamu di 2026? 😍,https://twitter.com/samsungID,Samsung Indonesia,https://twitter.com/samsungID/status/2001223356763255018,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:29:37 +0000 2025,369324133,aquachrysus,"[wts] NEW Galaxy Z Flip7 Jet Black diskon 3,5jt ✨ dari 17.999 jadi 14.499 ✨ - RAM 12gb ROM 256gb - Original Samsung Store - Ready Jogja - Cuma tinggal 1 - Garansi 1thn - Free asuransi 1thn (cover kerusakan layar) yang mau DM yaaa 😃🙌 https://t.co/sun61Wb2qn",https://twitter.com/aquachrysus,🐰🥬⛅,https://twitter.com/aquachrysus/status/2001223247908757556,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:28:42 +0000 2025,1971910288875442181,hexinlon9,@_simpulmati @wonyangiscore IYA WKWKWKKWK bahkan sebelum hp gua yang sekarang tuh aslinya gua maunya samsung tapi dibeliinnya ini jadi yasudahlah ya LAGIAN SAMSUNG EMG BAGUS JIERRRR,https://twitter.com/hexinlon9,ajekie,https://twitter.com/hexinlon9/status/2001223017217900683,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:26:58 +0000 2025,2758845701,viscasbarca,@roblox_fess P minjem Samsung elu @pjrom,https://twitter.com/viscasbarca,Bita,https://twitter.com/viscasbarca/status/2001222577424081177,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:26:51 +0000 2025,723926396439949312,_simpulmati,@hexinlon9 @wonyangiscore Sekeluarga budak Samsung 😭✋,https://twitter.com/_simpulmati,ki. 🐈‍⬛🏎️🏁 — ia.,https://twitter.com/_simpulmati/status/2001222549401649271,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:25:28 +0000 2025,1971910288875442181,hexinlon9,@wonyangiscore @_simpulmati EH IYA JIR A26 SALAH YANG BELASAN MAH PUNYA ADEKKKK itu pun a15 sih😭PUSING JIR KEBANYAKAN SAMSUNG TUHHH,https://twitter.com/hexinlon9,ajekie,https://twitter.com/hexinlon9/status/2001222200138076401,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:25:03 +0000 2025,1449908172198539271,abditoryours,next time gw beli samsung aj dah,https://twitter.com/abditoryours,🥭,https://twitter.com/abditoryours/status/2001222097461469395,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:24:40 +0000 2025,1902042096137383936,shnasw,"WTS samsung a05s green light 128 1,6 dom tangerang Minus garis 1 helai Bisa cod krl Nego sewajarnya https://t.co/53pnkHbqIm",https://twitter.com/shnasw,🥨,https://twitter.com/shnasw/status/2001221999989871029,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:23:57 +0000 2025,237230213,samsungID,"@pinkkything Informasi harga kabel USB hanya bisa dicek dengan tim kami di Samsung Service Center, kak 😊",https://twitter.com/samsungID,Samsung Indonesia,https://twitter.com/samsungID/status/2001221819299209270,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:22:11 +0000 2025,237230213,samsungID,@wineediar_ Checkout #GalaxyWatch8 kamu di https://t.co/vMZ2zKCMVy 😙,https://twitter.com/samsungID,Samsung Indonesia,https://twitter.com/samsungID/status/2001221377139892298,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
Wed Dec 17 09:21:40 +0000 2025,1273193197548822529,kingdomiteXBT,@OxTochi samsung kol now?,https://twitter.com/kingdomiteXBT,kingdomite,https://twitter.com/kingdomiteXBT/status/2001221244838928732,Yesterday at 18:45,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&src=typed_query&f=live
